UniProt,median.K
Q8K183,0.106427
Q8K199,0.0664185
Q8K1B8,0.158887
Q8K1E0,0.433789
Q8K1M6,0.129712
Q8K1R3,0.048901
Q8K1Z0,0.058972
Q8K212,0.292676
Q8K215,0.056897
Q8K297,0.36543
Q8K2B3,0.051404
Q8K2C6,0.0674255
Q8K2C9,0.133984
Q8K2H2,0.22749
Q8K2K6,0.284619
Q8K2Q5,0.077954
Q8K310,0.482617
Q8K354,0.111523
Q8K370,0.036389
Q8K3A0,0.08186
Q8K3C3,0.106396
Q8K3H0,0.121533
Q8K3J1,0.0492065
Q8K411,0.090527
Q8K4G1,0.325879
Q8K4G5,0.1113095
Q8K4L3,0.382153
Q8K4Z3,0.067548
Q8QZR5,0.117627
Q8QZS1,0.0347105
Q8QZT1,0.040295
Q8QZY1,0.232617
Q8R001,0.134961
Q8R010,0.162305
Q8R016,0.1306275
Q8R035,0.125439
Q8R050,0.141309
Q8R081,0.112744
Q8R086,0.041608
Q8R0F8,0.038464
