UniProt,median.K
Q61171,0.09655
Q61187,0.22995
Q61191,0.5165625
Q61207,0.468
Q61210,0.427333333
Q61211,0.2235
Q61233,0.2124
Q61234,0.1
Q61235,0.157277778
Q61239,0.266625
Q61247,1.31065
Q61249,0.2305
Q61285,0.281
Q61292,0.05935
Q61316,0.1835
Q61335,0.308
Q61387,0.04065
Q61398,0.271
Q61425,0.0277
Q61475,0.057
Q61510,0.153
Q61543,0.547
Q61545,0.425333333
Q61550,0.4325
Q61553,0.1674
Q61554,0.033333333
Q61578,0.179
Q61581,0.649142857
Q61584,0.709
Q61586,0.454416667
Q61595,0.48125
Q61598,0.12015
Q61599,0.166125
Q61655,0.349
Q61656,0.957
Q61686,1.068
Q61696,0.146333333
Q61699,0.2978
Q61702,0.84655
Q61703,1.00685
Q61704,1.384
Q61730,0.7125
Q61733,0.102
Q61738,0.073875
Q61739,0.152777778
Q61749,0.4472
Q61768,0.17895
Q61792,0.1145
Q61830,0.551833333
Q61838,0.48595
Q61878,0.047
Q61879,0.17895
Q61937,0.166666667
Q61941,0.03275
Q61990,0.22145
Q62000,0.155916667
Q62009,0.2343
Q62048,0.16365
Q62059,0.0967
Q62077,0.3945
Q62086,0.190142857
Q62093,0.14125
Q62095,0.32075
Q62165,0.119
Q62167,0.462857143
Q62186,0.176
Q62188,0.16405
Q62189,0.182
Q62193,1.1386
Q62219,0.225714286
Q62234,0.0761
Q62241,0.624
Q62261,0.1781
Q62318,0.29365
Q62348,0.242666667
Q62351,0.638
Q62384,0.156
Q62393,0.194
Q62407,0.0837
Q62417,0.1231
Q62418,0.159722222
Q62422,0.212916667
Q62425,0.0411
Q62426,0.08775
Q62433,0.27725
Q62446,0.35005
Q62448,0.33645
Q62465,0.146083333
Q62523,0.16675
Q63810,0.217142857
Q63829,0.242
Q63844,0.19795
Q63850,0.1635
Q63918,0.09565
Q63932,0.157333333
Q63961,2.515
Q64010,0.154
Q64012,0.264666667
Q640N1,0.29
Q64105,0.0726
Q64133,0.566
Q64152,0.326055556
Q64191,0.183
Q64213,0.22775
Q64310,0.1806
Q64314,0.27065
Q64332,0.1365
Q64338,0.176285714
Q64345,0.733
Q64378,0.298666667
Q64433,0.05825
Q64442,0.0827
Q64462,0.3845
Q64471,0.095875
Q64511,0.955055556
Q64514,0.1415
Q64516,0.090214286
Q64518,0.1195
Q64520,0.102
Q64521,0.1153125
Q64669,0.054
Q64674,0.172333333
Q64726,1.8958
Q64727,0.0544
Q64735,0.142
Q64737,0.1062
Q65CL1,0.1031
Q66GT5,0.056
Q66JZ4,0.2188
Q68EF0,0.189214286
Q68FD5,0.131
Q68FH4,0.3405
Q68FL6,0.185888889
Q69Z99,0.187
Q69ZR2,0.3968
Q69ZS7,0.31425
Q69ZW3,0.474625
Q69ZX8,0.199
Q6A026,0.097
Q6A028,0.24825
Q6A0A2,0.191
Q6A0A9,0.19045
Q6A0D4,0.317857143
Q6AW69,1.048333333
Q6DFV3,0.245
Q6DFW4,0.087
Q6GQT9,0.1535
Q6GYP7,0.219
Q6IR34,0.135125
Q6IRU2,0.211666667
Q6NSR8,0.08335
Q6NT99,0.2468
Q6NV83,0.482
Q6NVE9,0.143642857
Q6NVF9,0.206
Q6NWW9,0.801
Q6NZC7,0.221333333
Q6NZJ6,0.39775
Q6P069,0.1352
Q6P1B1,0.382571429
Q6P1F6,0.1531875
Q6P1H6,1.3955
Q6P2B1,0.193
Q6P3A8,0.05375
Q6P3D0,0.168666667
Q6P4S6,0.302857143
Q6P4T2,0.48635
Q6P542,0.497333333
Q6P549,0.67925
Q6P5D8,0.3745
Q6P5E4,0.20145
Q6P5E6,0.089
Q6P5F9,0.1091
Q6P5H2,0.318928571
Q6P5H6,0.281
Q6P8I4,0.327
Q6P8I6,0.3266
Q6P8J7,0.0545
Q6P8M1,0.084333333
Q6P8X1,0.154
Q6P9N1,0.1216
Q6P9Q6,0.306
Q6P9R2,0.10445
Q6PA06,0.2334
Q6PAM0,0.101
Q6PAV2,0.153
Q6PB44,0.167
Q6PB66,0.12025
Q6PCP5,0.54175
Q6PD03,0.09945
Q6PD26,0.165
Q6PD31,0.28875
Q6PDG5,0.187166667
Q6PDH0,0.526666667
Q6PDI5,0.32905
Q6PDL0,0.195555556
Q6PDM2,0.11675
Q6PDN3,0.301833333
Q6PDQ2,0.851277778
Q6PE01,0.121333333
Q6PEB6,1.106
Q6PER3,0.402166667
Q6PFD9,0.274
Q6PGB6,0.553625
Q6PGF7,0.2082
Q6PGL7,0.721
Q6PHN9,0.095666667
Q6PHZ2,0.1148
Q6PIE5,0.14935
Q6PIU9,0.277928571
Q6PNC0,0.667
Q6Q899,0.408666667
Q6QD59,0.452
