UniProt,median.K
Q71RI9,0.048169
Q76LL6,0.242871
Q76MZ3,0.1629155
Q78IK2,0.04585
Q78IK4,0.0455445
Q78JE5,0.22334
Q78PY7,0.232617
Q78RX3,0.115552
Q78ZA7,0.271924
Q791T5,0.086255
Q791V5,0.047192
Q7TMB8,0.142041
Q7TMF3,0.0616885
Q7TMK9,0.1948975
Q7TMM9,0.187695
Q7TMY8,0.216504
Q7TNG5,0.0735595
Q7TNG8,0.275586
Q7TNS2,0.025647
Q7TPR4,0.16499
Q7TPV4,1.471875
Q7TPW1,0.451367
Q7TQ48,0.050854
Q7TQ95,0.0974245
Q7TQI3,0.1250735
Q7TQK5,0.540234
Q7TSH2,0.180005
Q7TSI3,0.174023
Q7TSQ8,0.219922
Q7TT50,0.145703
Q80SZ7,0.183545
Q80TL7,0.155713
Q80TV8,0.296338
Q80UG5,0.163159
Q80UJ7,0.195752
Q80UM3,0.132031
Q80UM7,0.12959
Q80UU9,0.208203
Q80UY1,0.139966
Q80VD1,0.140576
Q80VP1,0.203809
Q80W21,0.060193
Q80WJ7,0.2400635
Q80X19,0.2814455
Q80X50,0.279248
Q80X85,0.108899
Q80X90,0.195264
Q80XB4,0.770703
Q80XI3,0.247021
Q80XL6,0.3183105
Q80XN0,0.0765505
Q80Y14,0.08772
Q80Y81,0.306104
Q80YD1,0.0840885
Q80YV4,0.138501
Q80ZK0,0.124707
Q80ZS3,0.10542
Q80ZW2,0.069043
Q811D0,0.097607
Q811I0,0.173779
Q811U4,0.439404
Q8BFP9,0.054395
Q8BFR5,0.043591
Q8BFW7,0.098462
Q8BFY9,1.1483885
Q8BFZ1,0.110547
Q8BFZ9,0.057324
Q8BG05,0.2105225
Q8BG32,0.2112545
Q8BG51,0.093091
Q8BG60,0.614453
Q8BG67,0.192639
Q8BG95,0.154614
Q8BGA9,0.184521
Q8BGC4,0.027112
Q8BGH2,0.033704
Q8BGK2,0.118237
Q8BGP6,0.051892
Q8BGQ7,0.339551
Q8BGX2,0.070325
Q8BGY7,1.1374025
Q8BH04,0.139844
Q8BH59,0.043317
Q8BH61,0.176465
Q8BH64,0.102002
Q8BH69,0.153271
Q8BH79,0.164258
Q8BH86,0.0311405
Q8BH95,0.028394
Q8BH97,1.167188
Q8BHC4,0.074536
Q8BHG1,0.388867
Q8BHG2,0.211377
Q8BHL8,0.249219
Q8BHN3,0.2625245
Q8BIF0,0.426953
Q8BIG7,0.036694
Q8BIJ6,0.042554
Q8BJ03,0.166211
Q8BJD1,0.165723
Q8BJS4,63.759961
Q8BJU0,15.851758
Q8BJY1,0.132642
Q8BJZ4,0.163892
Q8BK30,0.0521975
Q8BK64,0.45918
Q8BK72,0.109937
Q8BKC5,0.293164
Q8BKZ9,0.0430725
Q8BL03,0.094678
Q8BL66,0.2692385
Q8BLF1,0.1145755
Q8BMD8,0.112378
Q8BMF3,0.0430725
Q8BMF4,0.037671
Q8BMK4,0.162305
Q8BMS1,0.03526
Q8BMS4,0.055249
Q8BP40,0.05415
Q8BP47,0.204541
Q8BP67,0.1513795
Q8BPB5,0.254163
Q8BPE4,0.025891
Q8BQZ4,0.1012695
Q8BRF7,0.33125
Q8BRK8,0.2233395
Q8BRT1,0.520215
Q8BSY0,0.15437
Q8BTG7,1.70625
Q8BTM8,0.133191
Q8BTX9,0.071606
Q8BTY1,0.060498
Q8BTZ7,0.104199
Q8BU30,0.200391
Q8BU85,0.3456545
Q8BU88,0.103467
Q8BUE4,0.182324
Q8BUV3,0.242383
Q8BUY5,0.0652895
Q8BVA5,0.134229
Q8BVI4,0.058362
Q8BVQ5,0.24873
Q8BVU5,0.7855955
Q8BVZ1,1.024609
Q8BW75,0.0491455
Q8BWA5,0.714063
Q8BWB1,0.111768
Q8BWF0,0.036572
Q8BWM0,0.059949
Q8BWT1,0.029431
Q8BWY3,0.563672
Q8BX02,0.2855955
Q8BX70,0.1756105
Q8BXC6,0.087354
Q8BXK9,0.278027
Q8BXN7,0.337109
Q8BXZ1,0.191602
Q8BY87,1.1496095
Q8BYA0,0.193066
Q8BYJ6,0.18501
Q8BYL4,0.186475
Q8BYM8,0.045453
Q8BZ52,0.195996
Q8BZA9,0.1961185
Q8BZF8,0.131787
Q8BZJ7,0.133557
Q8BZW8,0.0767335
Q8C052,0.138623
Q8C0C7,0.124829
Q8C0E2,0.210645
Q8C0I1,0.255078
Q8C0L0,0.286328
Q8C0L9,0.602246
Q8C0Z1,0.575391
Q8C129,0.169141
Q8C166,0.32832
Q8C1A5,0.118359
Q8C1B7,0.157788
Q8C2Q3,0.171338
Q8C3X2,0.03175
Q8C3X4,0.121777
Q8C3X8,0.2158935
Q8C4B4,0.420605
Q8C5Q4,0.4098635
Q8C6I2,0.2093015
Q8C6K9,0.021375
Q8C7H1,0.076611
Q8C7R4,0.151318
Q8C7X2,0.179028
Q8C878,0.197095
Q8C8R3,0.1773195
Q8CAK1,0.029538
Q8CAQ8,0.0381285
Q8CBE3,0.156934
Q8CBY1,1.053906
Q8CC35,0.110791
Q8CC86,0.106519
Q8CC88,0.067761
Q8CCK0,0.04408
Q8CEE7,0.045117
Q8CEI1,0.070508
Q8CG72,0.087231
Q8CG76,0.061719
Q8CGB6,2.130078
Q8CGC7,0.151196
Q8CGK3,0.07124
Q8CGY6,0.375195
Q8CGY8,0.107617
Q8CHH9,0.166455
Q8CHP8,0.100049
Q8CHT0,0.0373045
Q8CI32,0.208691
Q8CI51,0.21687
Q8CI70,0.321973
Q8CI94,0.11543
Q8CI95,0.209424
Q8CIB5,0.145337
Q8CIE6,0.3007325
Q8CIG8,0.15498
Q8CIM3,0.05943
Q8CIN4,0.3666505
Q8CJG0,0.06239
Q8JZL3,0.069958
Q8JZM0,0.1806765
Q8JZN5,0.062817
Q8JZN7,0.218457
Q8JZQ2,0.068188
Q8JZQ9,0.263623
Q8JZS9,0.083813
Q8JZV7,0.206006
Q8K010,0.138135
Q8K0D5,0.176465
Q8K0E8,0.867383
Q8K0L0,0.224805
Q8K0Z7,0.119092
Q8K183,0.084424
Q8K199,0.086255
Q8K1B8,0.12959
Q8K1M6,0.11543
Q8K1N1,0.09834
Q8K1R3,0.0718505
Q8K1Z0,0.092969
Q8K215,0.052136
Q8K273,0.0927855
Q8K297,127.8439455
Q8K2B3,0.051007
Q8K2C6,0.0763675
Q8K2C9,0.109937
Q8K2I3,0.281934
Q8K2M0,0.099561
Q8K2Q0,0.124707
Q8K2Q7,0.334668
Q8K2T1,0.107129
Q8K2Y7,0.1092045
Q8K310,0.305371
Q8K370,0.041608
Q8K3A0,0.0383725
Q8K3C3,0.082715
Q8K3H0,0.10835
Q8K3J1,0.0486575
Q8K411,0.052075
Q8K4B0,0.604688
Q8K4F5,0.042767
Q8K4G1,0.164014
Q8K4G5,0.10957
Q8K4L3,0.326367
Q8K4Q0,0.10249
Q8QZR5,0.123975
Q8QZS1,0.045483
Q8QZT1,0.039746
Q8QZY1,0.331738
Q8R001,0.12373
Q8R010,0.185742
Q8R016,0.150342
Q8R035,0.11543
Q8R050,0.11543
Q8R081,0.1845215
Q8R086,0.046613
Q8R0F8,0.047223
Q8R0N6,0.082959
Q8R0P4,0.1027955
Q8R0Y6,0.146436
Q8R0Y8,0.050854
Q8R104,0.0674865
