"","x"
"1773",5989
"1774",5991
"1775",5997
"1776",6006
"1777",6007
"1778",6008
"1779",6010
"1780",6022
"1781",6023
"1782",6025
"1783",6026
"1784",6031
"1785",6034
"1786",6035
"1787",6037
"1788",6039
"1789",6041
"1790",6042
"1791",6043
"1792",6045
"1793",6048
"1794",6049
"1795",6052
"1796",6053
"1797",6056
"1798",6063
"1799",6066
"1800",6067
"1801",6069
"1802",6070
"1803",6071
"1804",6072
"1805",6073
"1806",6074
"1807",6076
"1808",6079
"1809",6080
"1810",6081
"1811",6082
"1812",6085
"1813",6087
"1814",6090
"1815",6092
"1816",6093
"1817",6094
"1818",6095
"1819",6096
"1820",6097
"1821",6098
"1822",6099
"1823",6100
"1824",6101
"1825",6104
"1826",6106
"1827",6107
"1828",6108
"1829",6110
"1830",6112
"1831",6114
"1832",6115
"1833",6117
"1834",6118
"1835",6120
"1836",6121
"1837",6124
"1838",6125
"1839",6127
"1840",6132
"1841",6133
"1842",6135
"1843",6143
"1844",6144
"1845",6145
"1846",6147
"1847",6149
"1848",6150
"1849",6152
"1850",6154
"1851",6155
"1852",6157
"1853",6158
"1854",6159
"1855",6162
"1856",6165
"1857",6166
"1858",6168
"1859",6169
"1860",6172
"1861",6182
"1862",6183
"1863",6187
"1864",6188
"1865",6202
"1866",6211
"1867",6214
"1868",6215
"1869",6218
"1870",6220
"1871",6228
"1872",6240
"1873",6245
"1874",6246
"1875",6247
"1876",6248
"1877",6249
"1878",6250
"1879",6253
"1880",6259
"1881",6261
"1882",6263
"1883",6265
"1884",6295
"1885",6301
"1886",6302
"1887",6303
"1888",6304
"1889",6305
"1890",6312
"1891",6317
"1892",6319
"1893",6322
"1894",6328
"1895",6337
"1896",6343
"1897",6344
"1898",6345
"1899",6346
"1900",6347
"1901",6348
"1902",6364
"1903",6366
"1904",6367
"1905",6369
"1906",6370
"1907",6372
"1908",6376
"1909",6377
"1910",6380
"1911",6384
"1912",6385
"1913",6386
"1914",6389
"1915",6391
"1916",6392
"1917",6396
"1918",6404
"1919",6410
"1920",6412
"1921",6415
"1922",6424
"1923",6426
"1924",6432
"1925",6438
"1926",6439
"1927",6440
"1928",6441
"1929",6443
"1930",6444
"1931",6445
"1932",6446
"1933",6449
"1934",6451
"1935",6453
"1936",6454
"1937",6455
"1938",6457
"1939",6458
"1940",6462
"1941",6464
"1942",6465
"1943",6470
"1944",6474
"1945",6478
"1946",6481
"1947",6485
"1948",6486
"1949",6489
"1950",6491
"1951",6493
"1952",6500
"1953",6501
"1954",6502
"1955",6503
"1956",6505
"1957",6507
"1958",6510
"1959",6514
"1960",6515
"1961",6516
"1962",6517
"1963",6519
"1964",6521
"1965",6524
"1966",6529
"1967",6535
"1968",6538
"1969",6544
"1970",6545
"1971",6546
"1972",6551
"1973",6555
"1974",6558
"1975",6566
"1976",6569
"1977",6574
"1978",6575
"1979",6576
"1980",6578
"1981",6580
"1982",6581
"1983",6583
"1984",6584
"1985",6585
"1986",6586
"1987",6588
"1988",6589
"1989",6591
"1990",6592
"1991",6593
"1992",6594
"1993",6595
"1994",6596
"1995",6597
"1996",6598
"1997",6604
"1998",6605
"1999",6607
"2000",6608
"2001",6610
"2002",6612
"2003",6617
"2004",6620
"2005",6621
"2006",6622
"2007",6624
"2008",6625
"2009",6627
"2010",6636
"2011",6637
"2012",6639
"2013",6640
"2014",6642
"2015",6643
"2016",6644
"2017",6645
"2018",6647
"2019",6648
"2020",6652
"2021",6658
"2022",6659
"2023",6668
"2024",6678
"2025",6687
"2026",6688
"2027",6707
"2028",6710
"2029",6714
"2030",6715
"2031",6716
"2032",6718
"2033",6724
"2034",6726
"2035",6736
"2036",6739
"2037",6740
"2038",6744
"2039",6746
"2040",6749
"2041",6751
"2042",6752
"2043",6758
"2044",6763
"2045",6773
"2046",6776
"2047",6778
"2048",6786
"2049",6791
"2050",6794
"2051",6795
"2052",6805
"2053",6806
"2054",6807
"2055",6808
"2056",6809
"2057",6812
"2058",6813
"2059",6814
"2060",6815
"2061",6817
"2062",6819
"2063",6820
"2064",6821
"2065",6822
"2066",6823
"2067",6825
"2068",6826
"2069",6828
"2070",6834
"2071",6836
"2072",6838
"2073",6840
"2074",6846
"2075",6849
"2076",6850
"2077",6851
"2078",6855
"2079",6857
"2080",6863
"2081",6865
"2082",6868
"2083",6869
"2084",6871
"2085",6872
"2086",6873
"2087",6879
"2088",6880
"2089",6881
"2090",6882
"2091",6883
"2092",6884
"2093",6885
"2094",6887
"2095",6888
"2096",6889
"2097",6891
"2098",6896
"2099",6898
"2100",6903
"2101",6905
"2102",6909
"2103",6911
"2104",6916
"2105",6917
"2106",6918
"2107",6920
"2108",6921
"2109",6922
"2110",6923
"2111",6924
"2112",6925
"2113",6926
"2114",6929
"2115",6931
"2116",6933
"2117",6934
"2118",6935
"2119",6938
"2120",6939
"2121",6940
"2122",6941
"2123",6944
"2124",6945
"2125",6947
"2126",6948
"2127",6949
"2128",6950
"2129",6951
"2130",6953
"2131",6954
"2132",6955
"2133",6956
"2134",6957
"2135",6959
"2136",6961
"2137",6963
"2138",6966
"2139",6968
"2140",6969
"2141",6972
"2142",6975
"2143",6976
"2144",6977
"2145",6981
"2146",6982
"2147",6987
"2148",6990
"2149",6993
"2150",7001
"2151",7007
"2152",7015
"2153",7022
"2154",7023
"2155",7026
"2156",7028
"2157",7029
"2158",7030
"2159",7031
"2160",7034
"2161",7037
"2162",7047
"2163",7054
"2164",7058
"2165",7059
"2166",7062
"2167",7064
"2168",7065
"2169",7067
"2170",7068
"2171",7074
"2172",7080
"2173",7081
"2174",7083
"2175",7084
"2176",7086
"2177",7087
"2178",7091
"2179",7095
"2180",7096
"2181",7097
"2182",7101
"2183",7103
"2184",7106
"2185",7107
"2186",7109
"2187",7110
"2188",7111
"2189",7113
"2190",7115
